food_id,food_name,category,calories_kcal,protein_g,fat_g,carbohydrates_g,fiber_g,sugar_g,sodium_mg,potassium_mg,vitamin_c_mg,iron_mg,calcium_mg,water_content_pct,glycemic_index,serving_size_g,country_of_origin,data_source,year_recorded
4418,Cottage Cheese,fruits,41.1,13.29,,108.49,11.28,48.89,645.4,5.2,121.8,12.28,97.7,85.0,108.0,293.4,Germany,FAO,2022
3886,Pork Loin (DJ),Oils,842.2,34.52,73.52,85.99,17.68,0.83,1290.8,641.3,190.66,6.7,416.6,12.1,11.0,186.0,Nigeria,USDA,2021
1210,Brown Rice,Vegetables,897.5,2.66,30.7,40.57,0.56,,,85.4,67.47,2.15,293.0,41.1,18.0,23.1,Australia,FAO,2022.
3625,Peas  ,Legumes,239.7,1.12,36.31,,,48.12,,36.4,,9.27,,8.2,35.0,222.4,Brazil,OpenFoodFacts,2024
313,Cottage Cheese,Nuts & Seeds,42.3,46.35,,19.47,,,139.2,402.0,108.3,1.77,,60.3,47.0,227.7,Mexico,OpenFoodFacts,2018
4617,Quinoa,Oils,731.8,34.43,20.16,72.7,3.55,16.18,936.5,294.0,182.64,12.69,,37.8,27.0,290.8,Brazil,USDA,2021
167,Mushroom,Proteins,302.3,10.53,33.48,5.68,9.09,43.73,1721.0,278.8,129.63,14.74,328.0,64.4,89.0,274.3,USA,USDA,2021
1778,Egg,Vegetables,405.1,22.73,43.65,108.99,,52.24,374.1,996.7,17.28,0.45,403.2,11.6,5.0,239.6,UK,USDA,2018
1398,Pork Loin,Grains,238.9,16.54,55.04,,,30.79,192.9,286.6,48.4,15.12,157.2,77.4,14.0,297.2,USA,FAO,2021.
1025,White Rice (UI),Grainss,851.0,4.63,36.83,,16.92,9.41,1736.0,1041.8,,0.05,391.0,16.6,14.0,40.1,Mexico,Kaggle FoodDB,2021
1594,Apple (UZ),Oils,111.6,42.73,23.55,52.41,11.08,43.73,1929.5,300.6,157.59,3.88,98.8,37.3,19.0,113.8,UK,Kaggle FoodDB,2019
2219,Green Beans (HE),Grains,788.0,46.89,8.13,,14.53,30.95,1853.6,151.9,108.45,10.11,441.4,2.7,13.0,116.6,Brazil,NutritionData.self.com,2022
2460,Cucumber  ,Fruits,373.6,12.93,23.11,46.58,19.41,51.88,148.8,1097.5,145.43,17.65,,62.1,6.0,281.5,UK,FAO,2024
4463,Egg (JZ),seafood,896.9,36.81,19.47,85.96,,28.1,,53.5,94.46,19.85,396.9,68.5,46.0,63.5,USA,FAO,2023.
3166,Garlic,Fruits,452.2,18.22,4.1,52.76,18.74,,478.3,935.3,142.39,19.83,301.2,0.8,70.0,207.3,Nigeria,FAO,2023
2764,Corn,Proteins,414.0,35.69,49.06,71.44,16.84,,1391.4,195.3,128.03,8.65,428.1,20.8,25.0,107.3,Canada,Kaggle FoodDB,2022
4362,Bell Pepper,Grains,551.8,41.53,63.21,102.26,14.59,34.25,673.7,1192.4,91.27,,179.0,79.7,89.0,108.9,Nigeria,FAO,2018
1182,Pork Loin,legumes,320.8,10.58,72.44,109.15,,36.0,1189.9,544.0,54.96,7.94,473.8,75.6,101.0,23.8,Canada,NutritionData.self.com,2019
1393,Quinoa (OD),Dairy,,37.53,52.2,74.02,16.63,25.39,,1176.0,1.99,18.71,333.5,45.7,69.0,241.5,Canada,USDA,2023
2367,Spinach (BX),Vegetables,,24.71,66.45,87.25,12.11,31.66,987.8,1127.0,135.0,4.5,109.8,23.0,3.0,235.1,Mexico,FAO,2022
3155,Broccoli,Proteins,409.4,39.77,19.32,38.27,,29.14,,7.8,137.32,1.58,211.1,84.6,14.0,292.3,China,FAO,2024
153,Beef (Lean),Grains,147.5,45.45,22.42,114.53,4.67,50.64,1677.9,859.0,44.59,18.21,256.2,35.4,72.0,217.8,Australia,FAO,2024
1840,Black Beans (PY),Nuts & Seeds,217.7,48.4,13.81,102.64,9.77,46.85,629.4,828.5,153.61,10.37,478.2,57.1,2.0,87.5,Australia,USDA,2020
2699,Cottage Cheese (VJ),fruits,701.1,17.26,74.87,77.01,7.93,,723.4,165.1,34.37,16.39,187.3,61.6,30.0,41.5,Germany,OpenFoodFacts,2021
4834,Cottage Cheese,oils,157.1,49.78,,116.57,15.45,23.9,1135.6,289.3,101.28,16.07,128.1,36.3,29.0,227.1,India,NutritionData.self.com,2019
2788,Corn,Dairy,193.3,46.22,78.72,75.78,19.09,33.62,600.2,306.5,151.9,16.72,,43.0,66.0,101.6,UK,Kaggle FoodDB,2021.
4004,Pork Loin (XG)  ,Nuts & Seeds,155.4,21.86,38.96,9.54,18.37,11.27,1634.1,113.7,173.48,16.44,177.4,37.7,N/A,62.0,Germany,USDA,2021
1296,Blueberries (HL),Nuts & Seeds,196.1,44.07,0.9,39.08,5.51,36.04,,1134.4,157.19,11.68,415.8,96.0,40.0,187.6,UK,NutritionData.self.com,2021
2943,Shrimp (JR),Nuts & Seeds,281.0,45.07,1.47,74.16,6.03,42.34,1562.9,1037.6,,12.01,207.4,91.5,51.0,140.7,China,NutritionData.self.com,2018
3049,Milk (Whole),Seafood,369.9,43.52,78.51,3.69,8.01,10.02,1491.2,1127.8,79.8,13.03,388.8,31.3,9.0,92.8,Nigeria,USDA,2018
2276,Strawberry (BN),PROTEINS,548.6,43.76,31.26,49.04,11.44,3.72,114.4,417.6,26.61,18.29,262.3,11.6,63.0,115.0,India,Kaggle FoodDB,2021
4970,Salmon,Grains,395.9,6.88,48.23,83.49,6.08,12.99,1725.2,558.4,68.83,11.31,343.9,75.5,3.0,25.4,UK,FAO,2020
2816,Carrot,Nuts & Seeds,699.0,25.85,8.09,14.77,13.07,43.83,570.8,247.4,82.36,2.63,476.7,43.6,N/A,39.7,UK,OpenFoodFacts,2022.
3299,Shrimp,Oils,350.4,1.51,27.97,17.73,5.06,8.7,1987.6,1029.6,6.12,6.41,394.1,61.8,1.0,134.9,Mexico,FAO,2020
32,Green Beans (FA),Grains,170.1,26.67,78.79,113.7,,41.9,180.9,91.2,168.59,18.99,137.1,79.1,41.0,93.7,Brazil,FAO,2021
938,Oats (JD),fruits,824.6,10.68,15.85,20.72,3.1,37.25,,331.7,34.52,14.79,435.4,3.0,38.0,218.0,Australia,NutritionData.self.com,2020
1935,Pasta (KE),Legumes,615.3,47.39,31.04,20.01,15.34,5.11,1953.2,1080.2,13.43,,444.7,77.2,27.0,288.5,Australia,USDA,2019
753,Black Beans,Nuts & Seeds,572.4,5.44,44.62,37.57,5.84,,933.4,752.6,79.88,0.23,55.7,47.2,91.0,214.6,Australia,NutritionData.self.com,2020
1908,White Rice,Nuts & Seeds,343.8,40.12,38.23,7.47,4.86,23.58,922.5,727.9,100.92,17.22,434.1,0.3,32.0,277.5,China,OpenFoodFacts,2020
310,Egg,Seafood,258.3,44.71,24.76,8.12,,43.46,495.5,706.1,195.86,2.66,360.4,95.2,35.0,256.0,India,USDA,2023.
309,Salmon,Legumes,719.8,44.38,72.66,102.04,10.75,27.47,767.6,82.5,189.76,10.93,153.8,55.8,N/A,149.9,Canada,NutritionData.self.com,2021
1615,Bread (Whole Wheat) (XR),Legumes,313.0,5.18,2.0,68.71,15.86,4.73,448.3,790.3,69.22,12.12,368.2,70.5,83.0,101.7,Australia,USDA,2022
3323,Beef (Lean) (DI),Fruits,694.5,,45.71,93.57,2.91,22.81,80.6,995.9,147.93,4.91,311.5,12.0,34.0,104.5,Nigeria,Kaggle FoodDB,2019
2537,SALMON,Dairy,671.6,39.47,52.94,16.6,6.66,56.17,1066.1,724.2,40.76,15.31,199.1,92.8,66.0,270.9,UK,USDA,2021
496,Pork Loin,Grainss,330.9,16.76,,97.17,19.22,31.76,682.0,1118.6,189.29,17.63,132.4,0.9,13.0,201.7,UK,USDA,2018
206,Garlic,Proteins,28.1,18.92,16.41,48.15,5.68,0.66,78.8,144.2,,17.06,64.0,85.0,32.0,225.1,UK,USDA,2022
1136,SHRIMP,Oils,87.0,5.21,12.98,57.23,3.52,30.07,1552.8,658.4,1.99,8.05,118.3,9.2,52.0,281.2,Brazil,USDA,2020.
2848,Beef (Lean),Proteins,240.9,24.75,70.73,42.47,3.9,9.05,1414.0,342.1,107.0,18.37,462.7,58.1,44.0,67.5,Australia,OpenFoodFacts,2020
4825,GREEN BEANS,Nuts & Seeds,499.2,24.75,31.48,56.09,13.22,1.08,294.2,26.4,37.43,13.96,,35.1,61.0,197.7,Mexico,USDA,2021
4082,Celery,Proteins,225.3,,64.05,,2.64,32.56,825.0,304.7,89.25,9.28,481.3,1.1,103.0,153.9,Brazil,USDA,2021
306,Corn,Oils,878.7,26.82,57.94,9.13,14.35,9.54,745.3,826.0,180.17,7.16,,34.4,59.0,25.0,Mexico,OpenFoodFacts,2019
1193,Peanut Butter,Fruits,324.4,39.16,16.54,111.83,9.46,53.72,1205.5,677.4,94.01,14.75,460.6,30.1,2.0,130.6,Germany,OpenFoodFacts,2023.
4044,Peanut Butter,Dairy,565.1,12.92,5.89,61.25,10.64,58.46,971.1,834.3,72.12,14.2,117.8,93.1,9.0,96.5,Brazil,OpenFoodFacts,2020.
3455,Corn,PROTEINS,848.7,47.25,33.65,104.54,,27.46,338.6,973.9,149.8,4.79,46.2,92.2,94.0,170.8,UK,NutritionData.self.com,2023
1062,Tomato,Nuts & Seeds,886.0,16.73,7.12,15.33,9.41,39.19,1923.2,771.1,180.06,12.02,,10.6,72.0,91.9,Germany,OpenFoodFacts,2024
844,ORANGE,Nuts & Seeds,865.7,0.93,23.33,43.88,,4.73,220.9,31.7,38.97,5.58,208.1,27.6,N/A,248.9,Brazil,Kaggle FoodDB,2020
2075,Quinoa,Legumes,794.0,25.23,,68.43,17.42,,574.7,583.8,,10.84,371.7,7.5,23.0,36.6,India,OpenFoodFacts,2024
2656,Bell Pepper,Legumes,386.5,37.69,18.69,85.13,1.59,3.59,1979.4,1156.5,128.15,15.09,424.8,85.3,77.0,67.6,Nigeria,NutritionData.self.com,2020
212,Strawberry,Seafood,628.9,11.02,26.5,64.26,0.95,0.44,575.9,1046.5,125.52,10.47,44.0,36.2,99.0,67.6,Nigeria,OpenFoodFacts,2019
1109,Lamb,Dairy,632.5,-1.0,23.38,5.57,3.24,36.3,1130.3,204.5,36.24,4.52,223.8,97.8,87.0,292.0,Australia,FAO,2019
3961,Chicken Breast  ,Oils,525.1,13.3,21.87,76.4,12.4,43.23,364.1,563.1,32.68,,178.9,96.5,39.0,59.2,Germany,USDA,2022
680,Sweet Potato (RL),Grains,781.6,8.88,22.82,38.48,0.79,58.67,736.5,208.8,17.35,5.03,405.9,50.4,2.0,127.4,China,Kaggle FoodDB,2019
566,Tomato,Oils,539.1,1.33,56.41,27.99,11.5,30.15,865.1,1125.6,116.66,3.01,445.7,37.4,80.0,279.2,Germany,Kaggle FoodDB,2022
1449,Cottage Cheese,Proteins,851.3,3.27,1.42,108.8,17.4,7.15,937.4,307.0,116.78,15.33,412.5,76.4,51.0,87.2,Brazil,NutritionData.self.com,2021
3815,Quinoa,Grains,242.5,32.77,47.12,59.09,3.78,50.46,1657.7,308.2,158.98,1.94,480.0,7.5,69.0,88.8,China,NutritionData.self.com,2020
681,Spinach,Oils,739.0,11.85,38.07,98.4,5.45,26.8,1569.9,969.9,198.83,7.62,187.4,83.9,33.0,180.7,Australia,NutritionData.self.com,2024
181,Olive Oil,Oils,320.1,19.46,54.35,14.12,18.63,50.62,191.7,758.5,60.77,8.44,311.3,81.0,97.0,156.7,Australia,USDA,2023
2834,Peas,Proteins,274.2,43.84,33.4,56.6,13.16,54.41,1679.4,391.8,28.72,5.28,201.9,42.1,51.0,164.0,UK,NutritionData.self.com,2023
3383,SALMON,Vegetables,47.4,33.18,58.66,115.38,18.43,26.71,,387.5,54.17,4.64,217.2,69.1,63.0,233.7,China,OpenFoodFacts,2020
3365,Sweet Potato,Grains,846.4,25.9,25.46,38.74,,0.36,1351.3,326.8,,19.8,499.9,84.2,86.0,202.0,UK,FAO,2020
4408,Corn (SN),Seafood,145.4,,49.01,35.02,19.53,59.83,1542.8,156.3,149.25,3.35,444.5,12.7,50.0,20.0,China,Kaggle FoodDB,2022
279,Cheddar Cheese,PROTEINS,637.7,47.0,28.84,42.74,16.87,15.44,512.8,1097.1,180.45,10.54,215.3,38.5,20.0,88.8,India,USDA,2023
4441,Chicken Breast (JD),Proteins,789.4,8.64,25.8,61.67,5.15,22.99,60.2,957.0,95.02,11.28,74.7,84.6,90.0,285.0,Mexico,NutritionData.self.com,2021
1205,Sweet Potato  ,PROTEINS,450.0,4.61,72.13,119.42,4.26,38.03,1148.9,273.5,177.99,8.84,266.7,87.2,N/A,289.7,Nigeria,FAO,2020
1425,Watermelon,Seafood,888.2,21.86,66.51,62.57,,48.9,997.1,1156.6,24.26,7.61,,91.5,86.0,213.3,Australia,FAO,2023
433,Cucumber (YC),Dairy,564.0,,51.34,71.46,9.37,28.59,396.5,1078.4,119.55,8.77,483.5,76.3,101.0,166.4,China,FAO,2023
290,Peas,Grains,539.9,36.05,11.5,119.75,16.69,24.48,1655.3,734.5,189.12,17.26,92.9,15.9,31.0,100.9,UK,USDA,2020
1028,BEEF (LEAN),Nuts & Seeds,763.2,6.53,37.53,89.49,11.77,27.25,1681.8,700.2,99.62,12.65,184.1,71.9,35.0,61.2,UK,Kaggle FoodDB,2019
536,Almonds,Oils,0.0,5.31,34.23,108.28,13.28,40.98,41.0,414.7,29.28,2.61,400.4,62.4,46.0,223.7,Germany,OpenFoodFacts,2023
3657,Garlic,Fruits,319.6,26.9,28.92,100.7,4.63,13.18,617.5,589.9,70.87,11.87,219.1,2.5,38.0,191.3,Canada,OpenFoodFacts,2024
1188,Celery,oils,,14.93,,109.14,0.23,14.54,1952.3,983.8,91.36,11.32,284.5,89.4,86.0,165.6,USA,NutritionData.self.com,2020.
189,Cucumber  ,Dairy,486.1,46.92,13.64,25.69,14.17,21.4,1543.6,369.1,39.14,,176.2,51.2,97.0,287.1,India,Kaggle FoodDB,2021
2312,Tofu,Proteins,789.3,26.38,54.37,71.45,12.56,1.46,,758.5,21.85,9.83,179.6,87.4,42.0,265.6,Mexico,USDA,2022
707,Pork Loin,fruits,303.7,44.8,50.12,50.23,15.5,36.75,326.3,345.2,46.06,12.81,259.1,50.3,78.0,270.2,Australia,USDA,2024
2655,BLACK BEANS (TZ),Proteins,695.5,37.65,23.25,23.1,14.65,3.49,58.9,404.5,8.5,4.97,228.8,85.2,81.0,48.9,Canada,FAO,2021
271,White Rice,Grains,732.2,9.71,30.74,0.07,8.09,18.65,480.5,605.2,14.02,19.21,79.8,40.6,46.0,290.6,India,OpenFoodFacts,2021
2875,CHICKEN BREAST (MA),Oils,706.7,26.82,76.67,87.78,14.58,51.71,374.3,446.6,43.46,11.38,118.8,88.4,43.0,10.5,India,USDA,2020
4220,Peanut Butter,Seafood,,6.46,39.08,19.05,18.62,18.0,1118.3,240.6,25.28,9.66,187.0,16.0,85.0,179.2,Nigeria,OpenFoodFacts,2023
2777,Avocado,Legumes,58.6,17.12,14.26,100.09,9.99,9.68,1854.6,433.1,67.29,11.68,145.4,71.5,22.0,150.5,China,USDA,2023
3939,Quinoa (LD),Vegetables,170.4,19.52,34.35,4.06,5.65,31.17,,334.8,126.33,19.71,482.8,66.4,50.0,33.1,Australia,OpenFoodFacts,2023
112,Milk (Whole),Grainss,161.9,,2.86,89.31,16.61,28.49,378.3,162.5,,2.95,78.6,68.6,46.0,67.4,Germany,FAO,2018
1171,WATERMELON,Vegetables,562.9,2.74,67.47,,18.89,,,254.5,47.62,5.5,46.0,96.6,29.0,69.8,Nigeria,OpenFoodFacts,2022
3090,ALMONDS,Legumes,242.7,44.22,32.11,13.33,10.27,40.73,1373.4,1082.6,24.38,7.23,140.9,82.4,98.0,75.0,UK,NutritionData.self.com,2018
221,White Rice,Oils,598.7,15.07,54.32,103.9,4.8,,1484.4,1009.7,16.24,3.78,480.6,6.1,58.0,297.0,USA,NutritionData.self.com,2018
4205,Blueberries,Vegetables,115.1,46.65,65.06,51.47,9.45,7.55,1829.6,527.7,78.85,15.34,,43.7,9.0,24.2,UK,FAO,2024
628,Spinach (MP),Fruits,677.8,17.19,42.02,105.15,18.98,27.9,,473.7,189.7,,,11.3,37.0,41.6,Mexico,FAO,2019
3807,Watermelon,Proteins,399.5,20.8,31.68,118.3,11.6,33.85,1080.9,427.5,104.09,17.76,310.0,34.0,44.0,32.4,USA,NutritionData.self.com,2020
3577,Mango,Proteins,191.7,33.91,25.18,83.07,5.08,16.39,1362.1,172.4,141.63,5.72,408.6,36.1,28.0,263.1,Nigeria,USDA,2024
2578,TUNA (CANNED),Legumes,551.1,35.75,43.33,6.83,13.97,,987.8,168.9,199.51,8.89,477.8,36.5,67.0,296.8,Canada,NutritionData.self.com,2023.
791,Watermelon (WT),Grains,154.9,13.33,62.93,95.83,1.06,51.94,356.4,586.8,114.72,4.55,68.4,80.6,13.0,203.1,India,NutritionData.self.com,2021
3077,Carrot (UV),Oils,853.1,30.52,65.36,72.9,,4.17,843.7,274.1,186.71,16.55,434.2,48.9,25.0,160.8,UK,FAO,2018
462,BANANA,Grains,591.3,12.16,42.02,98.1,2.57,10.7,,587.9,45.43,4.46,197.5,88.2,58.0,110.0,USA,Kaggle FoodDB,2020
4539,Quinoa,Proteins,91.8,1.79,69.39,33.83,,42.16,679.6,794.0,50.97,3.1,109.7,53.2,70.0,224.8,Brazil,Kaggle FoodDB,2022
552,Brown Rice,Nuts & Seeds,769.9,19.31,32.15,36.82,9.64,6.65,1985.3,475.5,99.14,7.24,305.2,95.4,109.0,269.7,Nigeria,OpenFoodFacts,2020
3351,Cheddar Cheese (IO),Oils,209.1,41.52,72.1,32.12,7.3,56.61,411.1,90.0,158.89,8.07,442.8,74.1,N/A,107.9,USA,OpenFoodFacts,2018
1514,CUCUMBER,Vegtables,36.0,39.97,30.53,58.85,7.45,40.17,1279.0,283.2,124.02,2.34,152.9,14.8,29.0,173.0,Brazil,USDA,2023
199,Peas (PS),Legumes,800.6,19.42,16.12,24.27,,48.4,,703.4,90.35,15.08,348.0,19.4,103.0,271.8,UK,FAO,2023
2758,Peanut Butter,Dairy,803.3,44.1,69.97,73.44,19.66,1.83,1248.6,411.3,,18.66,33.2,60.8,36.0,87.6,USA,OpenFoodFacts,2022.
1860,Olive Oil (UY),Legumes,661.1,31.73,60.65,34.16,2.24,39.86,1867.5,201.9,152.21,18.41,57.6,37.2,N/A,245.5,Mexico,OpenFoodFacts,2022
403,Turkey Breast (FK),Grains,464.6,47.91,12.71,101.37,,3.48,15.5,164.2,197.05,5.77,200.4,27.8,106.0,77.1,Nigeria,FAO,2018.
3258,ALMONDS,Proteins,201.5,49.05,27.75,36.77,0.45,20.13,686.6,337.5,165.3,2.64,72.1,44.4,N/A,257.5,India,USDA,2020
2270,Orange (QA)  ,Nuts & Seeds,470.9,17.81,9.54,50.91,2.49,1.55,958.7,633.6,17.88,9.75,496.8,71.3,57.0,238.7,Nigeria,FAO,2022
4911,Cottage Cheese,Oils,798.3,16.47,20.61,63.68,12.46,16.95,1246.7,932.0,149.79,10.34,114.6,78.1,71.0,86.9,Germany,USDA,2019
3825,Blueberries (YY),Grains,,43.94,47.92,81.28,0.68,21.66,218.6,713.9,,,298.8,77.5,97.0,142.2,China,NutritionData.self.com,2024
1865,Mango (MG),Legumes,886.5,26.66,63.14,45.45,10.42,48.17,564.4,456.8,151.85,17.73,26.4,32.4,79.0,245.4,UK,OpenFoodFacts,2020
4602,Blueberries,oils,709.4,38.65,20.28,7.02,9.84,12.26,679.9,455.1,,8.2,281.9,98.8,62.0,13.3,UK,FAO,2022
651,Chicken Breast,Legumes,96.5,37.11,74.94,3.12,12.41,27.2,176.7,487.7,190.93,9.42,333.3,63.1,17.0,178.4,Australia,FAO,2020.
709,Salmon,Oils,244.1,32.86,52.97,70.69,10.62,,,1143.8,55.66,18.11,416.6,60.3,40.0,50.9,Germany,Kaggle FoodDB,2021.
2314,Broccoli  ,Dairy,638.0,18.19,25.11,60.71,10.28,,1804.5,939.9,147.83,0.52,384.6,44.7,42.0,83.6,Mexico,Kaggle FoodDB,2020
651,Chicken Breast,Legumes,96.5,37.11,74.94,3.12,12.41,27.2,176.7,487.7,190.93,9.42,333.3,63.1,17.0,178.4,Australia,FAO,2020
3918,Black Beans,Proteins,324.3,41.48,58.92,97.55,11.07,16.45,620.3,452.1,93.89,13.54,,51.9,107.0,165.1,Brazil,NutritionData.self.com,2024
1955,Salmon,Dairy,,40.99,66.58,,11.65,13.98,630.3,106.2,176.87,9.2,,95.8,75.0,108.0,Canada,OpenFoodFacts,2021
4845,Carrot (UI),Grains,177.6,5.86,63.85,84.12,0.03,4.46,816.3,21.3,138.34,19.63,217.7,35.0,36.0,233.6,Nigeria,OpenFoodFacts,2019
3379,Milk (Whole),Oils,97.8,28.82,50.76,79.48,11.7,34.47,,879.1,38.46,16.46,,77.4,35.0,144.4,UK,Kaggle FoodDB,2018
315,Black Beans (LR),Grains,-999.0,25.5,56.74,20.55,7.19,34.58,71.5,946.5,63.02,19.12,55.9,13.1,35.0,174.2,USA,USDA,2023
2888,Lentils,Oils,380.3,19.76,24.87,63.17,1.58,17.15,238.7,15.2,,19.97,177.2,40.9,51.0,257.5,USA,NutritionData.self.com,2022
4614,Mango,Vegetables,115.9,,55.82,44.5,12.54,42.18,875.6,228.1,40.77,2.11,488.5,45.2,64.0,213.7,India,FAO,2020
114,TOFU,Legumes,731.1,35.07,39.37,1.02,14.04,37.65,164.5,861.9,,17.54,209.2,20.2,109.0,107.2,Brazil,USDA,2022
961,Milk (Whole) (FR),Proteins,92.9,20.08,25.2,66.66,17.09,50.11,1749.5,449.0,61.29,15.27,438.9,21.3,105.0,232.3,China,FAO,2019
3101,Shrimp (MW),Legumes,101.5,40.83,16.39,9.17,13.4,8.43,304.7,772.0,111.74,10.75,314.6,70.7,28.0,26.0,Nigeria,Kaggle FoodDB,2020
2406,Black Beans,Oils,553.1,10.92,5.74,80.61,4.9,,1967.8,710.7,86.73,17.23,227.5,31.4,50.0,106.0,Germany,NutritionData.self.com,2020.
2830,Lamb,Nuts & Seeds,45.7,4.84,8.86,78.39,14.79,,,648.4,158.44,10.3,215.0,50.6,10.0,238.8,USA,NutritionData.self.com,2023
3541,Beef (Lean),Nuts & Seeds,205.2,29.33,37.52,93.59,17.39,22.08,1258.3,222.4,,2.87,32.0,11.4,10.0,276.8,UK,USDA,2021
3750,Greek Yogurt,Legumes,798.4,5.14,17.03,90.88,11.74,7.03,,537.3,181.27,19.72,347.8,25.9,54.0,177.7,Nigeria,FAO,2024
4750,Almonds (JK),fruits,726.1,46.65,79.31,76.29,19.28,12.83,901.6,416.1,150.29,9.59,402.6,1.4,49.0,81.9,Australia,OpenFoodFacts,2018
3406,Tomato (KK)  ,Dairy,729.9,10.54,27.59,6.08,4.62,18.85,,943.2,152.99,6.26,334.7,6.8,56.0,116.6,Mexico,OpenFoodFacts,2022
1345,Onion,Grains,673.6,20.94,29.05,41.4,6.05,15.54,381.2,146.5,47.05,8.63,130.4,25.0,56.0,162.4,Nigeria,USDA,2019
3998,SALMON,Seafood,367.2,48.89,39.84,,7.56,48.79,642.0,906.6,9.63,7.84,470.2,85.3,79.0,294.6,Australia,USDA,2023
4668,Egg (BY),Nuts & Seeds,758.2,11.04,,14.99,13.95,58.07,1457.8,1152.6,32.64,19.9,156.8,91.1,93.0,207.6,Nigeria,USDA,2023
2030,Pork Loin,Grains,595.7,7.7,24.74,38.98,19.37,36.3,1902.2,103.1,83.88,18.17,477.6,23.1,18.0,284.6,Canada,Kaggle FoodDB,2018.
2099,Quinoa,Fruits,,11.91,59.42,40.08,14.38,50.04,971.4,971.6,146.56,14.65,456.8,34.0,89.0,234.1,USA,FAO,2024.
1418,Mango,Legumes,127.5,45.78,30.06,73.36,19.94,,1636.1,1096.0,2.06,9.55,417.6,7.1,6.0,136.1,Germany,Kaggle FoodDB,2021
327,Tuna (Canned) (PA),Dairy,507.8,4.22,33.13,77.31,2.45,2.83,1286.9,233.9,162.06,,78.6,84.1,N/A,111.2,UK,Kaggle FoodDB,2024
605,Mushroom (VE),Seafood,,,32.3,31.75,7.86,,129.5,445.9,68.64,10.76,181.3,15.3,74.0,190.0,Canada,NutritionData.self.com,2018
4322,Peanut Butter,Legumes,843.6,44.25,1.77,115.66,,45.55,2.5,720.5,136.91,14.78,214.6,36.0,79.0,36.5,UK,Kaggle FoodDB,2021
3317,TOMATO,Grains,445.9,43.36,15.81,6.68,13.66,40.61,625.7,508.5,167.51,16.69,17.3,65.2,N/A,214.7,Australia,OpenFoodFacts,2023
4634,Spinach,Legumes,778.0,33.27,55.52,,1.86,36.78,1838.4,290.6,73.71,18.8,330.6,26.0,53.0,195.0,UK,FAO,2024
3830,Tomato (EJ),Legumes,214.7,13.18,37.5,77.12,19.59,13.24,249.8,821.7,,19.11,94.8,68.5,39.0,294.1,Nigeria,NutritionData.self.com,2024
4646,Cucumber (JK),Proteins,672.9,,26.74,114.19,,,432.0,815.8,,0.52,342.7,31.3,97.0,234.5,India,Kaggle FoodDB,2018.
1962,Tuna (Canned) (PU),Vegetables,380.7,20.05,67.77,91.94,8.57,33.94,1664.1,702.0,163.46,18.26,182.9,52.9,6.0,50.0,UK,USDA,2018
3555,Milk (Whole),Legumes,146.8,20.34,64.23,,4.18,34.44,986.9,642.6,15.81,8.14,422.1,1.4,12.0,95.5,UK,NutritionData.self.com,2020
3047,Banana,Seafood,392.0,35.41,14.17,101.91,9.57,17.12,1450.5,1063.1,72.31,17.7,370.2,44.6,12.0,49.8,India,NutritionData.self.com,2022
4701,Cheddar Cheese,Legumes,240.0,39.06,79.56,82.18,15.67,25.39,13.6,921.5,138.67,13.77,240.1,91.2,89.0,120.1,Australia,OpenFoodFacts,2020
3544,Cucumber,Vegtables,321.5,32.99,71.13,73.9,,19.06,738.7,390.5,26.57,,425.3,89.6,78.0,252.6,UK,USDA,2023
4079,Watermelon (JR),Seafood,696.4,36.16,26.08,11.91,14.97,44.13,993.3,321.6,147.67,15.1,477.3,94.7,7.0,145.4,Australia,USDA,2018
3160,Green Beans  ,Fruits,277.3,39.19,11.22,93.58,3.54,8.27,1820.8,1020.9,64.69,,399.9,44.3,66.0,167.6,India,USDA,2019
1819,Celery,Dairy,569.7,42.99,60.53,62.62,19.97,15.07,1045.8,1.5,44.27,6.98,52.0,79.8,48.0,292.8,China,USDA,2024
790,Strawberry,Dairy,853.6,10.65,27.56,115.12,17.43,12.36,1806.9,157.7,102.45,8.97,59.5,41.6,1.0,109.8,Australia,USDA,2024
2415,LENTILS,Legumes,464.8,24.31,11.42,9.19,19.01,47.01,1939.5,492.7,183.66,7.18,,38.8,72.0,131.2,USA,Kaggle FoodDB,2020.
4183,Beef (Lean) (SU),Oils,620.3,5.79,70.01,108.4,8.92,32.06,1507.0,1005.3,176.93,3.92,49.1,16.8,69.0,182.9,Nigeria,Kaggle FoodDB,2023.
1666,Quinoa (NU),legumes,769.3,37.86,28.43,18.93,16.81,28.5,779.3,486.1,130.83,5.86,437.3,5.8,34.0,60.5,Nigeria,FAO,2018
872,CORN,Nuts & Seeds,258.3,11.91,49.77,4.21,11.27,29.14,684.3,180.3,99.14,12.5,79.2,28.2,31.0,131.4,Australia,FAO,2023
1895,Carrot,Proteins,508.5,24.64,26.96,84.49,13.21,2.12,1872.4,489.1,175.79,8.35,234.6,65.1,101.0,41.1,India,NutritionData.self.com,2018
1478,Avocado,Vegetables,690.8,5.94,58.09,39.4,5.13,55.34,493.4,703.9,80.69,18.2,314.0,87.8,21.0,239.7,Germany,NutritionData.self.com,2024
2173,Green Beans,Fruits,173.9,18.98,3.14,0.5,4.49,12.21,,601.5,48.62,0.83,412.9,13.7,1.0,22.8,UK,NutritionData.self.com,2018
